League;Date;Get;Pay;Value;Confidence
Synthesis;2019-04-15;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-16;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-17;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-18;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-19;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-20;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-21;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-22;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-23;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-24;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-25;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-26;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-27;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-28;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-29;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-04-30;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-01;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-02;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-03;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-04;Sacrifice at Midnight;Chaos Orb;2.5;High
Synthesis;2019-05-05;Sacrifice at Midnight;Chaos Orb;2.97513;High
Synthesis;2019-05-06;Sacrifice at Midnight;Chaos Orb;2.71789;High
Synthesis;2019-05-07;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-08;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-09;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-10;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-11;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-12;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-13;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-14;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-15;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-16;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-17;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-18;Sacrifice at Midnight;Chaos Orb;2.71067;High
Synthesis;2019-05-19;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-20;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-21;Sacrifice at Midnight;Chaos Orb;2.23494;High
Synthesis;2019-05-22;Sacrifice at Midnight;Chaos Orb;2.03;High
Synthesis;2019-05-23;Sacrifice at Midnight;Chaos Orb;2.5;High
Synthesis;2019-05-24;Sacrifice at Midnight;Chaos Orb;2.5;High
Synthesis;2019-05-25;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-26;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-27;Sacrifice at Midnight;Chaos Orb;2.04494;High
Synthesis;2019-05-28;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-29;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-30;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-05-31;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-06-01;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-06-02;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-06-03;Sacrifice at Midnight;Chaos Orb;2;High
Synthesis;2019-06-04;Sacrifice at Midnight;Chaos Orb;2.70389;Medium
Synthesis;2019-03-09;Cartographer's Chisel;Chaos Orb;0.5;High
Synthesis;2019-03-10;Cartographer's Chisel;Chaos Orb;0.5;High
Synthesis;2019-03-11;Cartographer's Chisel;Chaos Orb;0.3184;High
Synthesis;2019-03-12;Cartographer's Chisel;Chaos Orb;0.32258;High
Synthesis;2019-03-13;Cartographer's Chisel;Chaos Orb;0.32258;High
Synthesis;2019-03-14;Cartographer's Chisel;Chaos Orb;0.33333;High
Synthesis;2019-03-15;Cartographer's Chisel;Chaos Orb;0.44444;High
Synthesis;2019-03-16;Cartographer's Chisel;Chaos Orb;0.47368;High
Synthesis;2019-03-17;Cartographer's Chisel;Chaos Orb;0.47059;High
Synthesis;2019-03-18;Cartographer's Chisel;Chaos Orb;0.4878;High
Synthesis;2019-03-19;Cartographer's Chisel;Chaos Orb;0.52174;High
Synthesis;2019-03-20;Cartographer's Chisel;Chaos Orb;0.54545;High
Synthesis;2019-03-21;Cartographer's Chisel;Chaos Orb;0.53846;High
Synthesis;2019-03-22;Cartographer's Chisel;Chaos Orb;0.54054;High
Synthesis;2019-03-23;Cartographer's Chisel;Chaos Orb;0.55;High
Synthesis;2019-03-24;Cartographer's Chisel;Chaos Orb;0.55202;High
Synthesis;2019-03-25;Cartographer's Chisel;Chaos Orb;0.55;High
Synthesis;2019-03-26;Cartographer's Chisel;Chaos Orb;0.54902;High
Synthesis;2019-03-27;Cartographer's Chisel;Chaos Orb;0.53415;High
Synthesis;2019-03-28;Cartographer's Chisel;Chaos Orb;0.52777;High
Synthesis;2019-03-29;Cartographer's Chisel;Chaos Orb;0.52991;High
Synthesis;2019-03-30;Cartographer's Chisel;Chaos Orb;0.52874;High
Synthesis;2019-03-31;Cartographer's Chisel;Chaos Orb;0.51724;High
Synthesis;2019-04-01;Cartographer's Chisel;Chaos Orb;0.51338;High
Synthesis;2019-04-02;Cartographer's Chisel;Chaos Orb;0.50026;High
Synthesis;2019-04-03;Cartographer's Chisel;Chaos Orb;0.5;High
Synthesis;2019-04-04;Cartographer's Chisel;Chaos Orb;0.51435;High
Synthesis;2019-04-05;Cartographer's Chisel;Chaos Orb;0.6;High
Synthesis;2019-04-06;Cartographer's Chisel;Chaos Orb;0.58857;High
Synthesis;2019-04-07;Cartographer's Chisel;Chaos Orb;0.66432;High
Synthesis;2019-04-08;Cartographer's Chisel;Chaos Orb;0.66667;High
Synthesis;2019-04-09;Cartographer's Chisel;Chaos Orb;0.66667;High
Synthesis;2019-04-10;Cartographer's Chisel;Chaos Orb;0.66667;High
Synthesis;2019-04-11;Cartographer's Chisel;Chaos Orb;0.65948;High
Synthesis;2019-04-12;Cartographer's Chisel;Chaos Orb;0.64937;High
Synthesis;2019-04-13;Cartographer's Chisel;Chaos Orb;0.61772;High
Synthesis;2019-04-14;Cartographer's Chisel;Chaos Orb;0.55556;High
Synthesis;2019-04-15;Cartographer's Chisel;Chaos Orb;0.53847;High
Synthesis;2019-04-16;Cartographer's Chisel;Chaos Orb;0.5102;High
Synthesis;2019-04-17;Cartographer's Chisel;Chaos Orb;0.49427;High
Synthesis;2019-04-18;Cartographer's Chisel;Chaos Orb;0.47619;High
Synthesis;2019-04-19;Cartographer's Chisel;Chaos Orb;0.46667;High
Synthesis;2019-04-20;Cartographer's Chisel;Chaos Orb;0.45;High
Synthesis;2019-04-21;Cartographer's Chisel;Chaos Orb;0.43478;High
Synthesis;2019-04-22;Cartographer's Chisel;Chaos Orb;0.40327;High
Synthesis;2019-04-23;Cartographer's Chisel;Chaos Orb;0.37015;High
Synthesis;2019-04-24;Cartographer's Chisel;Chaos Orb;0.33567;High
Synthesis;2019-04-25;Cartographer's Chisel;Chaos Orb;0.31352;High
Synthesis;2019-04-26;Cartographer's Chisel;Chaos Orb;0.3125;High
Synthesis;2019-04-27;Cartographer's Chisel;Chaos Orb;0.32318;High
Synthesis;2019-04-28;Cartographer's Chisel;Chaos Orb;0.38237;High
Synthesis;2019-04-29;Cartographer's Chisel;Chaos Orb;0.38443;High
Synthesis;2019-04-30;Cartographer's Chisel;Chaos Orb;0.38462;High
Synthesis;2019-05-01;Cartographer's Chisel;Chaos Orb;0.38462;High
Synthesis;2019-05-02;Cartographer's Chisel;Chaos Orb;0.39736;High
Synthesis;2019-05-03;Cartographer's Chisel;Chaos Orb;0.46154;High
Synthesis;2019-05-04;Cartographer's Chisel;Chaos Orb;0.4986;High
Synthesis;2019-05-05;Cartographer's Chisel;Chaos Orb;0.5;High
Synthesis;2019-05-06;Cartographer's Chisel;Chaos Orb;0.5;High
Synthesis;2019-05-07;Cartographer's Chisel;Chaos Orb;0.5;High
Synthesis;2019-05-08;Cartographer's Chisel;Chaos Orb;0.4654;High
Synthesis;2019-05-09;Cartographer's Chisel;Chaos Orb;0.45;High
Synthesis;2019-05-10;Cartographer's Chisel;Chaos Orb;0.44613;High
Synthesis;2019-05-11;Cartographer's Chisel;Chaos Orb;0.46535;High
Synthesis;2019-05-12;Cartographer's Chisel;Chaos Orb;0.47619;High
Synthesis;2019-05-13;Cartographer's Chisel;Chaos Orb;0.48995;High
Synthesis;2019-05-14;Cartographer's Chisel;Chaos Orb;0.5;High
Synthesis;2019-05-15;Cartographer's Chisel;Chaos Orb;0.4926;High
Synthesis;2019-05-16;Cartographer's Chisel;Chaos Orb;0.48077;High
Synthesis;2019-05-17;Cartographer's Chisel;Chaos Orb;0.45344;High
Synthesis;2019-05-18;Cartographer's Chisel;Chaos Orb;0.46049;High
Synthesis;2019-05-19;Cartographer's Chisel;Chaos Orb;0.44425;High
Synthesis;2019-05-20;Cartographer's Chisel;Chaos Orb;0.43728;High
Synthesis;2019-05-21;Cartographer's Chisel;Chaos Orb;0.4;High
Synthesis;2019-05-22;Cartographer's Chisel;Chaos Orb;0.39416;High
Synthesis;2019-05-23;Cartographer's Chisel;Chaos Orb;0.38462;High
Synthesis;2019-05-24;Cartographer's Chisel;Chaos Orb;0.39002;High
Synthesis;2019-05-25;Cartographer's Chisel;Chaos Orb;0.38024;High
Synthesis;2019-05-26;Cartographer's Chisel;Chaos Orb;0.35965;High
Synthesis;2019-05-27;Cartographer's Chisel;Chaos Orb;0.33333;High
Synthesis;2019-05-28;Cartographer's Chisel;Chaos Orb;0.33898;High
Synthesis;2019-05-29;Cartographer's Chisel;Chaos Orb;0.3562;High
Synthesis;2019-05-30;Cartographer's Chisel;Chaos Orb;0.36;High
Synthesis;2019-05-31;Cartographer's Chisel;Chaos Orb;0.38758;High
Synthesis;2019-06-01;Cartographer's Chisel;Chaos Orb;0.42137;High
Synthesis;2019-06-02;Cartographer's Chisel;Chaos Orb;0.43438;High
Synthesis;2019-06-03;Cartographer's Chisel;Chaos Orb;0.40877;High
Synthesis;2019-06-04;Cartographer's Chisel;Chaos Orb;0.4527;High
Synthesis;2019-03-09;Chaos Orb;Orb of Chance;10.13414;High
Synthesis;2019-03-10;Chaos Orb;Orb of Chance;11;High
Synthesis;2019-03-11;Chaos Orb;Orb of Chance;8.97435;High
Synthesis;2019-03-12;Chaos Orb;Orb of Chance;8.8092;High
Synthesis;2019-03-13;Chaos Orb;Orb of Chance;8.8;High
Synthesis;2019-03-14;Chaos Orb;Orb of Chance;8.8;High
Synthesis;2019-03-15;Chaos Orb;Orb of Chance;9;High
Synthesis;2019-03-16;Chaos Orb;Orb of Chance;9;High
Synthesis;2019-03-17;Chaos Orb;Orb of Chance;9.4125;High
Synthesis;2019-03-18;Chaos Orb;Orb of Chance;10.3;High
Synthesis;2019-03-19;Chaos Orb;Orb of Chance;10.33333;High
Synthesis;2019-03-20;Chaos Orb;Orb of Chance;10.33333;High
Synthesis;2019-03-21;Chaos Orb;Orb of Chance;10.63642;High
Synthesis;2019-03-22;Chaos Orb;Orb of Chance;10.6;High
Synthesis;2019-03-23;Chaos Orb;Orb of Chance;10.68099;High
Synthesis;2019-03-24;Chaos Orb;Orb of Chance;10.9;High
Synthesis;2019-03-25;Chaos Orb;Orb of Chance;10.8;High
Synthesis;2019-03-26;Chaos Orb;Orb of Chance;10.37377;High
Synthesis;2019-03-27;Chaos Orb;Orb of Chance;9.95318;High
Synthesis;2019-03-28;Chaos Orb;Orb of Chance;8.8;High
Synthesis;2019-03-29;Chaos Orb;Orb of Chance;9;High
Synthesis;2019-03-30;Chaos Orb;Orb of Chance;9;High
Synthesis;2019-03-31;Chaos Orb;Orb of Chance;8.9;High
Synthesis;2019-04-01;Chaos Orb;Orb of Chance;8.89505;High
Synthesis;2019-04-02;Chaos Orb;Orb of Chance;8.8;High
Synthesis;2019-04-03;Chaos Orb;Orb of Chance;8.5;High
Synthesis;2019-04-04;Chaos Orb;Orb of Chance;7.9;High
Synthesis;2019-04-05;Chaos Orb;Orb of Chance;7.40087;High
Synthesis;2019-04-06;Chaos Orb;Orb of Chance;7;High
Synthesis;2019-04-07;Chaos Orb;Orb of Chance;7;High
Synthesis;2019-04-08;Chaos Orb;Orb of Chance;6.99192;High
Synthesis;2019-04-09;Chaos Orb;Orb of Chance;6.29977;High
Synthesis;2019-04-10;Chaos Orb;Orb of Chance;5.5;High
Synthesis;2019-04-11;Chaos Orb;Orb of Chance;4.94184;High
Synthesis;2019-04-12;Chaos Orb;Orb of Chance;5;High
Synthesis;2019-04-13;Chaos Orb;Orb of Chance;5.4;High
Synthesis;2019-04-14;Chaos Orb;Orb of Chance;5.65826;High
Synthesis;2019-04-15;Chaos Orb;Orb of Chance;5.03364;High
Synthesis;2019-04-16;Chaos Orb;Orb of Chance;5;High
Synthesis;2019-04-17;Chaos Orb;Orb of Chance;4.94443;High
Synthesis;2019-04-18;Chaos Orb;Orb of Chance;4.8;High
Synthesis;2019-04-19;Chaos Orb;Orb of Chance;4.49803;High
Synthesis;2019-04-20;Chaos Orb;Orb of Chance;4.3;High
Synthesis;2019-04-21;Chaos Orb;Orb of Chance;4.2;High
Synthesis;2019-04-22;Chaos Orb;Orb of Chance;4.32564;High
Synthesis;2019-04-23;Chaos Orb;Orb of Chance;4.19993;High
Synthesis;2019-04-24;Chaos Orb;Orb of Chance;4;High
Synthesis;2019-04-25;Chaos Orb;Orb of Chance;3.8;High
Synthesis;2019-04-26;Chaos Orb;Orb of Chance;3.8;High
Synthesis;2019-04-27;Chaos Orb;Orb of Chance;3.94345;High
Synthesis;2019-04-28;Chaos Orb;Orb of Chance;3.8;High
Synthesis;2019-04-29;Chaos Orb;Orb of Chance;3.99994;High
Synthesis;2019-04-30;Chaos Orb;Orb of Chance;3.9;High
Synthesis;2019-05-01;Chaos Orb;Orb of Chance;3.99704;High
Synthesis;2019-05-02;Chaos Orb;Orb of Chance;4.1;High
Synthesis;2019-05-03;Chaos Orb;Orb of Chance;4.1;High
Synthesis;2019-05-04;Chaos Orb;Orb of Chance;4;High
Synthesis;2019-05-05;Chaos Orb;Orb of Chance;4;High
Synthesis;2019-05-06;Chaos Orb;Orb of Chance;4;High
Synthesis;2019-05-07;Chaos Orb;Orb of Chance;4;High
Synthesis;2019-05-08;Chaos Orb;Orb of Chance;4;High
Synthesis;2019-05-09;Chaos Orb;Orb of Chance;4;High
Synthesis;2019-05-10;Chaos Orb;Orb of Chance;4.08112;High
Synthesis;2019-05-11;Chaos Orb;Orb of Chance;4.29292;High
Synthesis;2019-05-12;Chaos Orb;Orb of Chance;4.31658;High
Synthesis;2019-05-13;Chaos Orb;Orb of Chance;4.6441;High
Synthesis;2019-05-14;Chaos Orb;Orb of Chance;4.6;High
Synthesis;2019-05-15;Chaos Orb;Orb of Chance;4.3132;High
Synthesis;2019-05-16;Chaos Orb;Orb of Chance;4.43585;High
Synthesis;2019-05-17;Chaos Orb;Orb of Chance;4.48464;High
Synthesis;2019-05-18;Chaos Orb;Orb of Chance;4.67211;High
Synthesis;2019-05-19;Chaos Orb;Orb of Chance;4.62465;High
Synthesis;2019-05-20;Chaos Orb;Orb of Chance;4.74843;High
Synthesis;2019-05-21;Chaos Orb;Orb of Chance;4.67767;High
Synthesis;2019-05-22;Chaos Orb;Orb of Chance;4.3;High
Synthesis;2019-05-23;Chaos Orb;Orb of Chance;4.47122;High
Synthesis;2019-05-24;Chaos Orb;Orb of Chance;4.99978;High
Synthesis;2019-05-25;Chaos Orb;Orb of Chance;4.9;High
Synthesis;2019-05-26;Chaos Orb;Orb of Chance;4.92248;High
Synthesis;2019-05-27;Chaos Orb;Orb of Chance;4.8;High
Synthesis;2019-05-28;Chaos Orb;Orb of Chance;4.6;High
Synthesis;2019-05-29;Chaos Orb;Orb of Chance;4.59677;High
Synthesis;2019-05-30;Chaos Orb;Orb of Chance;4.74694;High
Synthesis;2019-05-31;Chaos Orb;Orb of Chance;4.58451;High
Synthesis;2019-06-01;Chaos Orb;Orb of Chance;4.73761;High
Synthesis;2019-06-02;Chaos Orb;Orb of Chance;4.7;High
Synthesis;2019-06-03;Chaos Orb;Orb of Chance;4.60636;High
Synthesis;2019-03-09;Perandus Coin;Chaos Orb;0.5;High
Synthesis;2019-03-10;Perandus Coin;Chaos Orb;0.5;High
Synthesis;2019-03-11;Perandus Coin;Chaos Orb;0.04247;High
Synthesis;2019-03-12;Perandus Coin;Chaos Orb;0.02857;High
Synthesis;2019-03-13;Perandus Coin;Chaos Orb;0.02803;High
Synthesis;2019-03-14;Perandus Coin;Chaos Orb;0.02984;High
Synthesis;2019-03-15;Perandus Coin;Chaos Orb;0.03333;High
Synthesis;2019-03-16;Perandus Coin;Chaos Orb;0.03333;High
Synthesis;2019-03-17;Perandus Coin;Chaos Orb;0.05;High
Synthesis;2019-03-18;Perandus Coin;Chaos Orb;0.04946;High
Synthesis;2019-03-19;Perandus Coin;Chaos Orb;0.0408;High
Synthesis;2019-03-20;Perandus Coin;Chaos Orb;0.0504;High
Synthesis;2019-03-21;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-03-22;Perandus Coin;Chaos Orb;0.1;High
Synthesis;2019-03-23;Perandus Coin;Chaos Orb;0.10971;High
Synthesis;2019-03-24;Perandus Coin;Chaos Orb;0.10999;High
Synthesis;2019-03-25;Perandus Coin;Chaos Orb;0.1;High
Synthesis;2019-03-26;Perandus Coin;Chaos Orb;0.10563;High
Synthesis;2019-03-27;Perandus Coin;Chaos Orb;0.125;High
Synthesis;2019-03-28;Perandus Coin;Chaos Orb;0.1006;High
Synthesis;2019-03-29;Perandus Coin;Chaos Orb;0.1;High
Synthesis;2019-03-30;Perandus Coin;Chaos Orb;0.08333;High
Synthesis;2019-03-31;Perandus Coin;Chaos Orb;0.0659;High
Synthesis;2019-04-01;Perandus Coin;Chaos Orb;0.06583;High
Synthesis;2019-04-02;Perandus Coin;Chaos Orb;0.06566;High
Synthesis;2019-04-03;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-04-04;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-04-05;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-04-06;Perandus Coin;Chaos Orb;0.06517;High
Synthesis;2019-04-07;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-04-08;Perandus Coin;Chaos Orb;0.06666;High
Synthesis;2019-04-09;Perandus Coin;Chaos Orb;0.0625;High
Synthesis;2019-04-10;Perandus Coin;Chaos Orb;0.06202;High
Synthesis;2019-04-11;Perandus Coin;Chaos Orb;0.0625;High
Synthesis;2019-04-12;Perandus Coin;Chaos Orb;0.06325;High
Synthesis;2019-04-13;Perandus Coin;Chaos Orb;0.06227;High
Synthesis;2019-04-14;Perandus Coin;Chaos Orb;0.05757;High
Synthesis;2019-04-15;Perandus Coin;Chaos Orb;0.05882;High
Synthesis;2019-04-16;Perandus Coin;Chaos Orb;0.05882;High
Synthesis;2019-04-17;Perandus Coin;Chaos Orb;0.06059;High
Synthesis;2019-04-18;Perandus Coin;Chaos Orb;0.06035;High
Synthesis;2019-04-19;Perandus Coin;Chaos Orb;0.05882;High
Synthesis;2019-04-20;Perandus Coin;Chaos Orb;0.05882;High
Synthesis;2019-04-21;Perandus Coin;Chaos Orb;0.05861;High
Synthesis;2019-04-22;Perandus Coin;Chaos Orb;0.05882;High
Synthesis;2019-04-23;Perandus Coin;Chaos Orb;0.06502;High
Synthesis;2019-04-24;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-04-25;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-04-26;Perandus Coin;Chaos Orb;0.06782;High
Synthesis;2019-04-27;Perandus Coin;Chaos Orb;0.06686;High
Synthesis;2019-04-28;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-04-29;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-04-30;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-05-01;Perandus Coin;Chaos Orb;0.06182;High
Synthesis;2019-05-02;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-05-03;Perandus Coin;Chaos Orb;0.06441;High
Synthesis;2019-05-04;Perandus Coin;Chaos Orb;0.06111;High
Synthesis;2019-05-05;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-05-06;Perandus Coin;Chaos Orb;0.07338;High
Synthesis;2019-05-07;Perandus Coin;Chaos Orb;0.07143;High
Synthesis;2019-05-08;Perandus Coin;Chaos Orb;0.06994;High
Synthesis;2019-05-09;Perandus Coin;Chaos Orb;0.06484;High
Synthesis;2019-05-10;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-05-11;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-05-12;Perandus Coin;Chaos Orb;0.06667;High
Synthesis;2019-05-13;Perandus Coin;Chaos Orb;0.06957;High
Synthesis;2019-05-14;Perandus Coin;Chaos Orb;0.06759;High
Synthesis;2019-05-15;Perandus Coin;Chaos Orb;0.07642;High
Synthesis;2019-05-16;Perandus Coin;Chaos Orb;0.07319;High
Synthesis;2019-05-17;Perandus Coin;Chaos Orb;0.07532;High
Synthesis;2019-05-18;Perandus Coin;Chaos Orb;0.07692;High
Synthesis;2019-05-19;Perandus Coin;Chaos Orb;0.07692;High
Synthesis;2019-05-20;Perandus Coin;Chaos Orb;0.07143;High
Synthesis;2019-05-21;Perandus Coin;Chaos Orb;0.07669;High
Synthesis;2019-05-22;Perandus Coin;Chaos Orb;0.07685;High
Synthesis;2019-05-23;Perandus Coin;Chaos Orb;0.07064;High
Synthesis;2019-05-24;Perandus Coin;Chaos Orb;0.07638;High
Synthesis;2019-05-25;Perandus Coin;Chaos Orb;0.07692;High
Synthesis;2019-05-26;Perandus Coin;Chaos Orb;0.07061;High
Synthesis;2019-05-27;Perandus Coin;Chaos Orb;0.06825;High
Synthesis;2019-05-28;Perandus Coin;Chaos Orb;0.07143;High
Synthesis;2019-05-29;Perandus Coin;Chaos Orb;0.07143;High
Synthesis;2019-05-30;Perandus Coin;Chaos Orb;0.07143;High
Synthesis;2019-05-31;Perandus Coin;Chaos Orb;0.07692;High
Synthesis;2019-06-01;Perandus Coin;Chaos Orb;0.07583;High
Synthesis;2019-06-02;Perandus Coin;Chaos Orb;0.0643;High
Synthesis;2019-06-03;Perandus Coin;Chaos Orb;0.05556;High
Synthesis;2019-06-04;Perandus Coin;Chaos Orb;0.06319;High
Synthesis;2019-03-09;Chaos Orb;Jeweller's Orb;23.70489;High
Synthesis;2019-03-10;Chaos Orb;Jeweller's Orb;15.51529;High
Synthesis;2019-03-11;Chaos Orb;Jeweller's Orb;11.9;High
Synthesis;2019-03-12;Chaos Orb;Jeweller's Orb;11.2;High
Synthesis;2019-03-13;Chaos Orb;Jeweller's Orb;9.86717;High
Synthesis;2019-03-14;Chaos Orb;Jeweller's Orb;8.78;High
Synthesis;2019-03-15;Chaos Orb;Jeweller's Orb;8.1;High
Synthesis;2019-03-16;Chaos Orb;Jeweller's Orb;8.2;High
Synthesis;2019-03-17;Chaos Orb;Jeweller's Orb;8.4;High
Synthesis;2019-03-18;Chaos Orb;Jeweller's Orb;8.33333;High
Synthesis;2019-03-19;Chaos Orb;Jeweller's Orb;8.2;High
Synthesis;2019-03-20;Chaos Orb;Jeweller's Orb;7.87673;High
Synthesis;2019-03-21;Chaos Orb;Jeweller's Orb;7.8;High
Synthesis;2019-03-22;Chaos Orb;Jeweller's Orb;7.75;High
Synthesis;2019-03-23;Chaos Orb;Jeweller's Orb;7.81759;High
Synthesis;2019-03-24;Chaos Orb;Jeweller's Orb;7.95;High
Synthesis;2019-03-25;Chaos Orb;Jeweller's Orb;8;High
Synthesis;2019-03-26;Chaos Orb;Jeweller's Orb;8.10609;High
Synthesis;2019-03-27;Chaos Orb;Jeweller's Orb;8.35;High
Synthesis;2019-03-28;Chaos Orb;Jeweller's Orb;8.34219;High
Synthesis;2019-03-29;Chaos Orb;Jeweller's Orb;8.3;High
Synthesis;2019-03-30;Chaos Orb;Jeweller's Orb;8.29412;High
Synthesis;2019-03-31;Chaos Orb;Jeweller's Orb;8.3;High
Synthesis;2019-04-01;Chaos Orb;Jeweller's Orb;8.395;High
Synthesis;2019-04-02;Chaos Orb;Jeweller's Orb;8.48;High
Synthesis;2019-04-03;Chaos Orb;Jeweller's Orb;8.5;High
Synthesis;2019-04-04;Chaos Orb;Jeweller's Orb;8.9;High
Synthesis;2019-04-05;Chaos Orb;Jeweller's Orb;9;High
Synthesis;2019-04-06;Chaos Orb;Jeweller's Orb;9.09907;High
Synthesis;2019-04-07;Chaos Orb;Jeweller's Orb;9.17472;High
Synthesis;2019-04-08;Chaos Orb;Jeweller's Orb;9.21357;High
Synthesis;2019-04-09;Chaos Orb;Jeweller's Orb;9.25;High
Synthesis;2019-04-10;Chaos Orb;Jeweller's Orb;9.62076;High
Synthesis;2019-04-11;Chaos Orb;Jeweller's Orb;9.9;High
Synthesis;2019-04-12;Chaos Orb;Jeweller's Orb;10.38354;High
Synthesis;2019-04-13;Chaos Orb;Jeweller's Orb;10.45467;High
Synthesis;2019-04-14;Chaos Orb;Jeweller's Orb;11.65;High
Synthesis;2019-04-15;Chaos Orb;Jeweller's Orb;13;High
Synthesis;2019-04-16;Chaos Orb;Jeweller's Orb;12.9;High
Synthesis;2019-04-17;Chaos Orb;Jeweller's Orb;13.23608;High
Synthesis;2019-04-18;Chaos Orb;Jeweller's Orb;13.3;High
Synthesis;2019-04-19;Chaos Orb;Jeweller's Orb;13.2;High
Synthesis;2019-04-20;Chaos Orb;Jeweller's Orb;13.27551;High
Synthesis;2019-04-21;Chaos Orb;Jeweller's Orb;13.95;High
Synthesis;2019-04-22;Chaos Orb;Jeweller's Orb;15.09741;High
Synthesis;2019-04-23;Chaos Orb;Jeweller's Orb;15.5;High
Synthesis;2019-04-24;Chaos Orb;Jeweller's Orb;15.5;High
Synthesis;2019-04-25;Chaos Orb;Jeweller's Orb;15.93333;High
Synthesis;2019-04-26;Chaos Orb;Jeweller's Orb;15.24749;High
Synthesis;2019-04-27;Chaos Orb;Jeweller's Orb;14.8;High
Synthesis;2019-04-28;Chaos Orb;Jeweller's Orb;14.8;High
Synthesis;2019-04-29;Chaos Orb;Jeweller's Orb;15;High
Synthesis;2019-04-30;Chaos Orb;Jeweller's Orb;14.65622;High
Synthesis;2019-05-01;Chaos Orb;Jeweller's Orb;13.6;High
Synthesis;2019-05-02;Chaos Orb;Jeweller's Orb;12.4;High
Synthesis;2019-05-03;Chaos Orb;Jeweller's Orb;12;High
Synthesis;2019-05-04;Chaos Orb;Jeweller's Orb;11.31811;High
Synthesis;2019-05-05;Chaos Orb;Jeweller's Orb;11.25;High
Synthesis;2019-05-06;Chaos Orb;Jeweller's Orb;11.29852;High
Synthesis;2019-05-07;Chaos Orb;Jeweller's Orb;11.66426;High
Synthesis;2019-05-08;Chaos Orb;Jeweller's Orb;12.33333;High
Synthesis;2019-05-09;Chaos Orb;Jeweller's Orb;12.9;High
Synthesis;2019-05-10;Chaos Orb;Jeweller's Orb;12.9;High
Synthesis;2019-05-11;Chaos Orb;Jeweller's Orb;12.91032;High
Synthesis;2019-05-12;Chaos Orb;Jeweller's Orb;12.90181;High
